doi,paragraph_index,topic,term,count
10.1007s11133-019-09423-1,398,4,capital,2
10.1007s11133-019-09423-1,398,4,social capital,2
10.1007s11133-019-09424-0,399,2,capital,4
10.1007s11133-019-09424-0,399,2,doxa,1
10.1007s11133-019-09439-7,403,0,field,2
10.1007s11133-019-09439-7,403,0,capital,1
10.1007s11133-019-09439-7,403,0,symbolic capital,1
10.1007s11133-019-09442-y,404,2,field,1
10.1007s11133-019-09442-y,404,2,capital,2
10.1007s11133-019-09442-y,404,2,cultural capital,2
10.1007s11133-019-09442-y,405,2,habitus,1
10.1007s11133-019-09442-y,405,2,capital,3
10.1007s11133-019-09442-y,405,2,cultural capital,3
10.1007s11133-019-09442-y,406,3,habitus,1
10.1007s11133-019-09442-y,406,3,capital,1
10.1007s11133-019-09442-y,406,3,cultural capital,1
10.1007s11133-019-09442-y,406,3,doxa,1
10.1007s11133-019-09442-y,407,2,field,1
10.1007s11133-019-09442-y,407,2,capital,3
10.1007s11133-019-09442-y,407,2,cultural capital,3
10.1007s11133-019-9409-3,408,1,field,1
10.1007s11133-019-9409-3,409,1,field,1
10.1007s11133-019-9409-3,410,4,doxa,1
10.1007s11133-019-9409-3,411,1,doxa,1
10.1007s11133-019-9409-3,412,1,reflexivity,1
10.1007s11133-019-9409-3,412,1,reflexive,1
10.1007s11133-019-9412-8,414,3,capital,3
10.1007s11133-019-9412-8,414,3,cultural capital,3
10.1007s11133-019-9412-8,415,3,habitus,2
10.1007s11133-019-9412-8,415,3,doxa,1
10.1007s11133-019-9412-8,416,0,capital,1
10.1007s11133-019-9412-8,416,0,cultural capital,1
10.1007s11133-019-9416-4,417,0,reflexivity,1
10.1007s11133-019-9416-4,417,0,reflexive,1
10.1007s11133-020-09447-y,418,2,field,1
10.1007s11133-020-09447-y,418,2,capital,3
10.1007s11133-020-09447-y,418,2,cultural capital,3
10.1007s11133-020-09447-y,419,3,capital,8
10.1007s11133-020-09447-y,419,3,symbolic capital,2
10.1007s11133-020-09447-y,419,3,doxa,2
10.1007s11133-020-09447-y,420,3,capital,9
10.1007s11133-020-09447-y,420,3,cultural capital,1
10.1007s11133-020-09447-y,420,3,symbolic capital,2
10.1007s11133-020-09447-y,420,3,doxa,2
10.1007s11133-020-09454-z,421,4,habitus,2
10.1007s11133-020-09454-z,422,3,habitus,2
10.1007s11133-020-09465-w,423,0,field,3
10.1007s11133-020-09465-w,423,0,doxa,2
10.1007s11133-020-09465-w,424,0,field,1
10.1007s11133-020-09465-w,425,3,field,3
10.1007s11133-021-09485-0,429,4,capital,1
10.1007s11133-021-09485-0,429,4,social capital,1
10.1007s11133-021-09496-x,431,1,field,1
10.1007s11133-021-09496-x,432,1,objectification,2
10.1007s11133-022-09520-8,433,3,habitus,2
10.1007s11133-023-09529-7,434,2,habitus,1
10.1007s11133-023-09529-7,434,2,capital,1
10.1007s11133-023-09533-x,436,2,habitus,1
10.1007s11133-023-09533-x,436,2,doxa,1
10.1007s11133-023-09533-x,437,3,habitus,4
10.1007s11133-023-09533-x,438,3,habitus,7
10.1007s11133-023-09539-5,439,1,field,3
10.1007s11133-023-09539-5,439,1,capital,1
10.1007s11133-023-09539-5,439,1,symbolic capital,1
10.1007s11133-023-09547-5,440,3,reflexive,1
10.1007s11206-005-4099-x,442,2,capital,1
10.1007s11206-005-4099-x,442,2,cultural capital,1
10.1007s11206-005-9057-0,444,1,field,1
10.1007s12108-005-1014-0,445,1,reflexive,1
10.1007s12108-005-1014-0,445,1,field,2
10.1007s12108-005-1014-0,445,1,capital,1
10.1007s12108-005-1014-0,446,1,reflexive,1
10.1007s12108-005-1014-0,446,1,reflexively,1
10.1007s12108-006-1022-8,447,1,field,6
10.1007s12108-006-1022-8,448,1,field,2
10.1007s12108-006-1022-8,448,1,capital,1
10.1007s12108-006-1022-8,448,1,doxa,1
10.1007s12108-006-1024-6,449,1,habitus,1
10.1007s12108-006-1024-6,449,1,field,1
10.1007s12108-007-9002-1,451,1,field,1
10.1007s12108-007-9002-1,451,1,capital,2
10.1007s12108-007-9002-1,451,1,doxa,2
10.1007s12108-008-9030-5,452,1,field,2
10.1007s12108-008-9030-5,453,1,symbolic power,1
10.1007s12108-008-9030-5,454,1,field,6
10.1007s12108-008-9030-5,455,1,field,10
10.1007s12108-008-9030-5,455,1,capital,1
10.1007s12108-008-9059-5,456,1,doxa,1
10.1007s12108-008-9059-5,458,1,field,1
10.1007s12108-008-9059-5,459,1,doxa,2
10.1007s12108-009-9067-0,460,3,habitus,2
10.1007s12108-009-9067-0,460,3,doxa,1
10.1007s12108-009-9067-0,461,3,habitus,3
10.1007s12108-009-9067-0,461,3,doxa,1
10.1007s12108-009-9071-4,463,1,field,1
10.1007s12108-009-9071-4,463,1,doxa,1
10.1007s12108-009-9071-4,465,1,field,3
10.1007s12108-009-9071-4,466,1,field,5
10.1007s12108-009-9071-4,467,1,field,6
10.1007s12108-009-9071-4,468,1,field,12
10.1007s12108-009-9071-4,469,1,field,13
10.1007s12108-009-9071-4,470,1,field,8
10.1007s12108-009-9071-4,470,1,doxa,1
10.1007s12108-009-9071-4,471,1,field,3
10.1007s12108-009-9071-4,471,1,capital,1
10.1007s12108-009-9071-4,472,1,field,2
10.1007s12108-009-9071-4,472,1,capital,3
10.1007s12108-009-9071-4,472,1,economic capital,1
10.1007s12108-009-9071-4,472,1,cultural capital,1
10.1007s12108-009-9071-4,473,1,field,4
10.1007s12108-009-9071-4,474,1,field,1
10.1007s12108-009-9071-4,475,1,field,2
10.1007s12108-009-9071-4,476,1,field,2
10.1007s12108-010-9085-y,479,1,field,1
10.1007s12108-010-9085-y,480,1,field,2
10.1007s12108-010-9091-0,481,1,doxa,1
10.1007s12108-010-9091-0,482,1,field,1
10.1007s12108-010-9091-0,483,0,doxa,1
10.1007s12108-010-9108-8,484,1,field,1
10.1007s12108-010-9108-8,484,1,doxa,1
10.1007s12108-010-9108-8,485,1,field,1
10.1007s12108-010-9114-x,486,1,field,1
10.1007s12108-010-9114-x,486,1,doxa,2
10.1007s12108-010-9114-x,486,1,symbolic violence,1
10.1007s12108-010-9114-x,487,1,field,1
10.1007s12108-010-9114-x,487,1,capital,1
10.1007s12108-010-9114-x,488,1,field,1
10.1007s12108-010-9114-x,488,1,capital,1
10.1007s12108-010-9114-x,489,1,reflexive,1
10.1007s12108-010-9114-x,489,1,habitus,1
10.1007s12108-010-9114-x,490,1,reflexive,1
10.1007s12108-010-9114-x,490,1,habitus,1
10.1007s12108-010-9114-x,490,1,field,3
10.1007s12108-010-9114-x,491,1,reflexive,1
10.1007s12108-010-9114-x,491,1,field,3
10.1007s12108-010-9114-x,493,1,field,1
10.1007s12108-010-9114-x,494,1,field,1
10.1007s12108-010-9114-x,495,1,field,1
10.1007s12108-010-9114-x,495,1,capital,1
10.1007s12108-010-9114-x,496,1,field,1
10.1007s12108-010-9114-x,497,1,field,2
10.1007s12108-010-9114-x,497,1,capital,1
10.1007s12108-010-9114-x,498,4,field,2
10.1007s12108-010-9114-x,499,1,field,3
10.1007s12108-011-9132-3,505,3,habitus,1
10.1007s12108-011-9132-3,506,3,symbolic violence,1
10.1007s12108-011-9132-3,506,3,symbolic power,1
10.1007s12108-011-9132-3,507,3,doxa,1
10.1007s12108-011-9132-3,507,3,symbolic power,1
10.1007s12108-011-9146-x,508,1,habitus,1
10.1007s12108-011-9146-x,509,1,field,1
10.1007s12108-011-9146-x,510,3,reflexive,1
10.1007s12108-011-9146-x,510,3,doxa,1
10.1007s12108-012-9155-4,511,3,reflexive,1
10.1007s12108-013-9181-x,513,1,capital,1
10.1007s12108-013-9181-x,513,1,social capital,1
10.1007s12108-015-9263-z,515,1,field,1
10.1007s12108-015-9264-y,517,1,field,1
10.1007s12108-015-9264-y,517,1,capital,1
10.1007s12108-015-9284-7,518,4,field,1
10.1007s12108-015-9284-7,518,4,capital,4
10.1007s12108-015-9284-7,518,4,social capital,4
10.1007s12108-016-9321-1,519,4,habitus,1
10.1007s12108-016-9321-1,519,4,symbolic violence,1
10.1007s12108-017-9337-1,521,1,habitus,1
10.1007s12108-017-9337-1,522,1,habitus,1
10.1007s12108-017-9337-1,522,1,capital,1
10.1007s12108-017-9337-1,523,1,capital,1
10.1007s12108-017-9337-1,525,3,reflexivity,1
10.1007s12108-017-9337-1,525,3,reflexive,1
10.1007s12108-017-9337-1,525,3,habitus,3
10.1007s12108-017-9337-1,526,1,reflexivity,1
10.1007s12108-017-9337-1,526,1,reflexive,1
10.1007s12108-017-9337-1,526,1,habitus,1
10.1007s12108-017-9337-1,526,1,illusio,1
10.1007s12108-017-9337-1,527,1,habitus,4
10.1007s12108-017-9337-1,527,1,illusio,1
10.1007s12108-017-9337-1,528,3,habitus,4
10.1007s12108-017-9337-1,528,3,field,1
10.1007s12108-017-9337-1,529,1,habitus,1
10.1007s12108-017-9337-1,529,1,field,1
10.1007s12108-017-9337-1,530,1,field,1
10.1007s12108-017-9337-1,530,1,doxa,2
10.1007s12108-017-9337-1,531,1,doxa,1
10.1007s12108-017-9337-1,533,1,doxa,1
10.1007s12108-017-9337-1,534,1,doxa,1
10.1007s12108-017-9337-1,535,1,doxa,1
10.1007s12108-017-9337-1,537,1,doxa,1
10.1007s12108-017-9337-1,538,3,doxa,1
10.1007s12108-017-9337-1,540,1,habitus,1
10.1007s12108-017-9337-1,540,1,field,1
10.1007s12108-017-9337-1,541,1,doxa,1
10.1007s12108-017-9337-1,542,1,doxa,1
10.1007s12108-017-9337-1,543,1,doxa,1
10.1007s12108-017-9337-1,544,1,doxa,1
10.1007s12108-017-9337-1,545,1,habitus,2
10.1007s12108-017-9337-1,546,3,habitus,5
10.1007s12108-017-9337-1,546,3,doxa,1
10.1007s12108-017-9337-1,547,3,habitus,5
10.1007s12108-017-9337-1,547,3,doxa,1
10.1007s12108-017-9337-1,548,3,habitus,8
10.1007s12108-017-9337-1,548,3,field,2
10.1007s12108-017-9337-1,549,3,reflexivity,1
10.1007s12108-017-9337-1,549,3,reflexive,2
10.1007s12108-017-9337-1,549,3,habitus,7
10.1007s12108-017-9337-1,549,3,field,2
10.1007s12108-017-9337-1,549,3,capital,2
10.1007s12108-017-9337-1,549,3,economic capital,1
10.1007s12108-017-9337-1,550,3,habitus,7
10.1007s12108-017-9337-1,551,3,habitus,6
10.1007s12108-017-9337-1,552,1,habitus,4
10.1007s12108-017-9337-1,552,1,field,1
10.1007s12108-017-9337-1,553,1,habitus,5
10.1007s12108-017-9337-1,554,1,habitus,7
10.1007s12108-017-9337-1,554,1,field,1
10.1007s12108-017-9337-1,555,3,reflexive,1
10.1007s12108-017-9337-1,555,3,habitus,1
10.1007s12108-017-9337-1,555,3,capital,3
10.1007s12108-017-9337-1,555,3,doxa,3
10.1007s12108-017-9337-1,555,3,illusio,2
10.1007s12108-017-9337-1,556,1,reflexive,1
10.1007s12108-017-9337-1,556,1,capital,7
10.1007s12108-017-9337-1,556,1,cultural capital,2
10.1007s12108-017-9337-1,556,1,doxa,3
10.1007s12108-017-9337-1,556,1,illusio,2
10.1007s12108-017-9337-1,557,3,habitus,4
10.1007s12108-017-9337-1,557,3,capital,7
10.1007s12108-017-9337-1,557,3,cultural capital,2
10.1007s12108-017-9337-1,558,3,habitus,6
10.1007s12108-017-9337-1,558,3,field,1
10.1007s12108-017-9337-1,558,3,capital,3
10.1007s12108-017-9337-1,558,3,cultural capital,2
10.1007s12108-017-9337-1,559,3,habitus,6
10.1007s12108-017-9337-1,559,3,field,1
10.1007s12108-017-9337-1,560,1,reflexivity,1
10.1007s12108-017-9337-1,560,1,reflexive,2
10.1007s12108-017-9337-1,560,1,habitus,1
10.1007s12108-017-9337-1,561,1,reflexivity,1
10.1007s12108-017-9337-1,561,1,reflexive,2
10.1007s12108-017-9337-1,562,1,reflexive,1
10.1007s12108-017-9338-0,563,1,field,7
10.1007s12108-017-9338-0,563,1,doxa,1
10.1007s12108-017-9338-0,564,1,field,6
10.1007s12108-017-9338-0,564,1,capital,3
10.1007s12108-017-9338-0,564,1,doxa,1
10.1007s12108-017-9341-5,565,1,habitus,1
10.1007s12108-017-9341-5,565,1,doxa,1
10.1007s12108-017-9341-5,566,1,doxa,1
10.1007s12108-017-9350-4,568,1,field,1
10.1007s12108-017-9350-4,568,1,capital,1
10.1007s12108-017-9350-4,568,1,social capital,1
10.1007s12108-017-9350-4,569,1,capital,1
10.1007s12108-017-9350-4,569,1,social capital,1
10.1007s12108-017-9350-4,569,1,doxa,1
10.1007s12108-017-9350-4,570,1,capital,1
10.1007s12108-017-9350-4,570,1,social capital,1
10.1007s12108-017-9356-y,571,1,doxa,1
10.1007s12108-017-9356-y,572,1,doxa,1
10.1007s12108-017-9356-y,572,1,illusio,1
10.1007s12108-017-9358-9,573,1,field,3
10.1007s12108-017-9366-9,574,1,field,2
10.1007s12108-017-9366-9,575,1,field,1
10.1007s12108-017-9366-9,575,1,doxa,1
10.1007s12108-017-9366-9,577,1,field,4
10.1007s12108-017-9366-9,578,1,field,4
10.1007s12108-017-9366-9,578,1,capital,1
10.1007s12108-017-9366-9,579,1,field,4
10.1007s12108-017-9366-9,579,1,capital,9
10.1007s12108-017-9366-9,579,1,social capital,1
10.1007s12108-018-9368-2,580,3,symbolic violence,2
10.1007s12108-018-9368-2,581,1,field,1
10.1007s12108-018-9375-3,583,1,habitus,1
10.1007s12108-018-9375-3,583,1,field,5
10.1007s12108-018-9375-3,583,1,doxa,4
10.1007s12108-018-9376-2,584,1,symbolic power,1
10.1007s12108-018-9376-2,585,1,field,1
10.1007s12108-019-09421-4,587,1,field,1
10.1007s12108-019-9401-0,588,1,field,1
10.1007s12108-019-9401-0,589,1,field,2
10.1007s12108-020-09431-7,596,1,reflexivity,1
10.1007s12108-020-09431-7,596,1,reflexive,1
10.1007s12108-020-09431-7,596,1,field,1
10.1007s12108-020-09431-7,597,1,reflexivity,2
10.1007s12108-020-09431-7,597,1,reflexive,3
10.1007s12108-020-09431-7,597,1,field,1
10.1007s12108-020-09431-7,598,1,reflexivity,1
10.1007s12108-020-09431-7,598,1,reflexive,2
10.1007s12108-020-09431-7,599,1,reflexivity,1
10.1007s12108-020-09431-7,599,1,reflexive,1
10.1007s12108-020-09431-7,599,1,field,1
10.1007s12108-020-09431-7,600,1,field,1
10.1007s12108-020-09443-3,603,1,field,1
10.1007s12108-020-09443-3,607,1,capital,1
10.1007s12108-020-09443-3,607,1,social capital,1
10.1007s12108-020-09444-2,609,1,field,1
10.1007s12108-020-09444-2,609,1,doxa,1
10.1007s12108-020-09444-2,610,1,field,1
10.1007s12108-020-09465-x,611,3,habitus,2
10.1007s12108-020-09465-x,611,3,capital,1
10.1007s12108-020-09465-x,611,3,cultural capital,1
10.1007s12108-020-09465-x,612,3,habitus,2
10.1007s12108-020-09465-x,612,3,capital,1
10.1007s12108-020-09465-x,612,3,cultural capital,1
10.1007s12108-020-09469-7,613,1,capital,1
10.1007s12108-020-09469-7,613,1,symbolic capital,1
10.1007s12108-020-09469-7,614,1,field,1
10.1007s12108-021-09484-2,615,3,habitus,1
10.1007s12108-021-09486-0,616,1,reflexivity,1
10.1007s12108-021-09486-0,616,1,reflexive,1
10.1007s12108-021-09491-3,617,3,habitus,1
10.1007s12108-021-09491-3,618,3,habitus,4
10.1007s12108-021-09491-3,619,1,habitus,2
10.1007s12108-021-09491-3,619,1,field,4
10.1007s12108-021-09492-2,622,3,field,1
10.1007s12108-021-09492-2,623,3,reflexive,1
10.1007s12108-021-09492-2,623,3,reflexively,1
10.1007s12108-021-09492-2,623,3,habitus,1
10.1007s12108-021-09493-1,625,1,reflexivity,1
10.1007s12108-021-09493-1,625,1,reflexive,1
10.1007s12108-021-09496-y,626,1,habitus,3
10.1007s12108-021-09509-w,627,1,field,2
10.1007s12108-021-09517-w,628,0,field,1
10.1007s12108-021-09520-1,633,1,doxa,1
10.1007s12108-021-09520-1,634,1,doxa,1
10.1007s12108-021-09520-1,634,1,illusio,1
10.1007s12108-021-09520-1,635,1,field,1
10.1007s12108-021-09520-1,635,1,illusio,1
10.1007s12108-021-09520-1,636,1,habitus,2
10.1007s12108-021-09520-1,636,1,field,1
10.1007s12108-022-09537-0,640,3,habitus,1
10.1007s12108-022-09537-0,641,1,illusio,1
10.1007s12108-022-09546-z,642,1,field,1
10.1007s12108-022-09546-z,644,3,doxa,1
10.1007s12108-022-09561-0,646,1,habitus,4
10.1007s12108-022-09561-0,647,1,habitus,4
10.1007s12108-022-09561-0,648,1,reflexive,1
10.1007s12108-022-09561-0,648,1,habitus,4
10.1007s12108-022-09561-0,648,1,field,1
10.1007s12108-022-09561-0,649,1,reflexive,1
10.1007s12108-022-09561-0,649,1,habitus,1
10.1007s12108-022-09561-0,649,1,doxa,1
10.1007s12108-022-09561-0,650,1,habitus,4
10.1007s12108-022-09561-0,650,1,doxa,1
10.1007s12108-022-09561-0,651,1,habitus,5
10.1007s12108-022-09561-0,652,3,habitus,4
10.1007s12108-022-09561-0,653,3,habitus,5
10.1007s12108-022-09561-0,654,1,habitus,6
10.1007s12108-022-09561-0,655,1,habitus,3
10.1007s12108-022-09561-0,656,1,habitus,3
10.1007s12108-022-09561-0,657,1,habitus,3
10.1007s12108-022-09561-0,657,1,field,1
10.1007s12108-022-09561-0,658,3,habitus,3
10.1007s12108-022-09561-0,659,1,habitus,6
10.1007s12108-022-09561-0,659,1,doxa,1
10.1007s12108-022-09561-0,660,1,habitus,6
10.1007s12108-022-09561-0,661,1,habitus,5
10.1007s12108-022-09561-0,662,1,habitus,4
10.1007s12108-022-09561-0,662,1,field,1
10.1007s12108-022-09561-0,663,1,habitus,2
10.1007s12108-022-09561-0,664,1,field,2
10.1007s12108-022-09561-0,665,3,habitus,1
10.1007s12108-022-09561-0,665,3,doxa,3
10.1007s12108-022-09561-0,666,3,habitus,3
10.1007s12108-022-09561-0,666,3,doxa,2
10.1007s12108-022-09561-0,667,3,habitus,1
10.1007s12108-022-09561-0,668,3,habitus,1
10.1007s12108-022-09561-0,669,1,habitus,2
10.1007s12108-022-09561-0,670,1,habitus,4
10.1007s12108-022-09561-0,671,1,habitus,7
10.1007s12108-022-09561-0,672,3,habitus,4
10.1007s12108-022-09561-0,674,3,habitus,4
10.1007s12108-022-09561-0,674,3,doxa,1
10.1007s12108-022-09561-0,675,3,habitus,5
10.1007s12108-022-09561-0,676,3,habitus,1
10.1007s12108-022-09561-0,677,3,habitus,5
10.1007s12108-022-09561-0,678,3,habitus,4
10.1007s12108-022-09561-0,679,1,habitus,3
10.1007s12108-022-09561-0,680,1,habitus,2
10.1007s12108-022-09561-0,681,1,reflexivity,2
10.1007s12108-022-09561-0,681,1,reflexive,2
10.1007s12108-022-09561-0,681,1,habitus,2
10.1007s12108-022-09561-0,682,1,reflexivity,2
10.1007s12108-022-09561-0,682,1,reflexive,2
10.1007s12108-022-09561-0,682,1,habitus,2
10.1007s12108-023-09565-4,683,1,field,2
10.1007s12108-023-09586-z,684,1,reflexive,1
10.1007s12108-023-09586-z,684,1,doxa,1
10.1007s12108-023-09587-y,686,1,field,2
10.1007s12108-023-09587-y,687,1,doxa,1
10.1007s12108-023-09593-0,688,1,field,2
10.1007s12108-023-09599-8,689,1,field,1
10.1007s12108-023-09599-8,690,1,reflexivity,1
10.1007s12108-023-09599-8,690,1,reflexive,1
10.1007s12108-023-09599-8,690,1,field,5
10.1007s12108-023-09599-8,691,1,habitus,1
10.1007s12108-023-09599-8,691,1,doxa,1
10.1007s12108-023-09599-8,692,1,habitus,1
10.1007s12108-023-09599-8,692,1,field,3
10.1007s12108-023-09599-8,692,1,doxa,1
10.1007s12108-023-09599-8,693,1,habitus,1
10.1007s12115-008-9078-4,694,4,field,1
10.1007s12115-014-9799-5,695,4,symbolic violence,1
10.1007s12115-014-9852-4,696,1,capital,2
10.1007s12115-014-9852-4,697,3,capital,1
10.1007s12115-014-9854-2,698,2,capital,1
10.1007s12115-014-9854-2,698,2,economic capital,1
10.1007s12115-017-0154-5,701,1,field,1
10.1007s12115-019-00357-6,703,1,reflexive,1
10.1007s12115-021-00610-x,709,0,doxa,1
10.1007s12115-021-00610-x,710,0,habitus,1
10.1007s12115-021-00610-x,711,0,field,2
10.1007s12115-021-00611-w,712,0,field,1
10.1007s12115-021-00611-w,712,0,capital,1
10.1007s12115-021-00623-6,714,3,reflexivity,1
10.1007s12115-021-00623-6,714,3,reflexive,1
10.1007s12115-021-00623-6,714,3,field,1
10.1007s12115-022-00663-6,715,3,capital,1
10.1007s12115-022-00663-6,716,3,habitus,4
10.1007s12115-022-00663-6,716,3,doxa,1
10.1007s12115-022-00663-6,717,3,doxa,1
10.1007s12115-023-00856-7,719,1,reflexive,1
10.1007s12115-023-00889-y,720,1,doxa,3
10.1007s12115-024-01022-3,721,3,field,1
10.1007s12552-010-9037-8,724,4,capital,2
10.1007s12552-010-9037-8,725,4,capital,7
10.1007s12552-010-9037-8,725,4,economic capital,1
10.1007s12552-010-9037-8,725,4,social capital,1
10.1007s12552-010-9037-8,726,4,capital,2
10.1007s12552-010-9037-8,726,4,social capital,1
10.1007s12552-011-9053-3,727,2,field,1
10.1007s12552-012-9062-x,728,2,capital,2
10.1007s12552-012-9062-x,728,2,cultural capital,2
10.1007s12552-013-9103-0,730,4,capital,5
10.1007s12552-013-9103-0,730,4,social capital,5
10.1007s12552-014-9112-7,732,2,capital,2
10.1007s12552-014-9112-7,732,2,cultural capital,2
10.1007s12552-014-9112-7,733,2,capital,5
10.1007s12552-014-9112-7,733,2,cultural capital,5
10.1007s12552-014-9124-3,734,2,capital,5
10.1007s12552-014-9124-3,734,2,cultural capital,5
10.1007s12552-014-9138-x,735,2,capital,1
10.1007s12552-014-9138-x,736,2,habitus,2
10.1007s12552-014-9138-x,736,2,capital,2
10.1007s12552-014-9138-x,736,2,cultural capital,2
10.1007s12552-014-9138-x,737,2,capital,2
10.1007s12552-014-9138-x,737,2,cultural capital,2
10.1007s12552-016-9169-6,738,2,capital,7
10.1007s12552-016-9169-6,738,2,social capital,2
10.1007s12552-016-9169-6,739,2,capital,5
10.1007s12552-016-9169-6,739,2,social capital,4
10.1007s12552-016-9169-6,739,2,doxa,1
10.1007s12552-018-9233-5,740,2,field,2
10.1007s12552-020-09283-3,742,3,habitus,2
10.1007s12552-020-09283-3,743,2,doxa,1
10.1007s12552-020-09283-3,744,3,symbolic violence,1
10.1007s12552-020-09287-z,745,4,doxa,1
10.1007s13644-015-0224-3,747,4,habitus,1
10.1007s13644-016-0246-5,749,4,capital,2
10.1007s13644-016-0246-5,749,4,cultural capital,1
10.1007s13644-016-0246-5,749,4,social capital,1
10.1007s13644-019-00378-x,750,3,doxa,1
10.1007s13644-020-00407-0,751,4,field,4
10.1007s13644-020-00407-0,752,4,field,3
10.1007s13644-021-00462-1,753,4,capital,7
10.1007s13644-021-00462-1,753,4,social capital,6
10.1007s13644-021-00467-w,754,0,doxa,1
10.1007s13644-021-00467-w,756,0,habitus,2
10.1007s13644-021-00467-w,756,0,capital,2
10.1007s13644-021-00467-w,756,0,economic capital,1
10.1007s13644-022-00486-1,759,2,capital,1
10.1007s13644-022-00486-1,759,2,cultural capital,1
10.1007s13644-022-00513-1,760,4,capital,2
10.1007s13644-022-00513-1,760,4,cultural capital,1
10.1007s13644-022-00513-1,760,4,symbolic capital,1
10.1007s13644-022-00521-1,761,4,field,2
10.1007s13644-022-00521-1,762,4,field,1
10.1007s13644-022-00521-1,764,4,field,1
10.1007s13644-022-00521-1,764,4,doxa,1
10.1007s13644-022-00521-1,765,1,habitus,2
10.1007s13644-022-00521-1,765,1,field,1
10.1007s13644-022-00521-1,766,1,habitus,2
10.1007s13644-022-00521-1,766,1,field,5
10.1007s13644-022-00521-1,766,1,doxa,1
10.1007s13644-022-00521-1,767,4,habitus,1
10.1007s13644-022-00521-1,767,4,field,5
10.1007s13644-022-00521-1,767,4,doxa,1
10.10160147-1767_94_00009-m,769,2,capital,1
10.10160160-7383_92_90135-c,773,4,capital,1
10.10160160-7383_92_90135-c,773,4,symbolic capital,1
10.10160160-7383_94_90005-1,774,0,capital,1
10.10160160-7383_94_90005-1,774,0,cultural capital,1
10.10160160-7383_95_00061-5,776,0,field,1
10.10160160-7383_95_00061-5,776,0,capital,1
10.10160160-7383_95_00061-5,776,0,symbolic capital,1
10.10160160-7383_95_00063-1,777,0,field,1
10.10160160-7383_95_00070-4,779,1,reflexivity,1
10.10160160-7383_95_00070-4,779,1,reflexive,1
10.10160160-7383_95_00070-4,779,1,self-reflexive,1
10.10160160-7383_95_00070-4,779,1,capital,1
10.10160160-7383_95_00070-4,779,1,cultural capital,1
10.1016j.annals.2004.06.002,781,4,habitus,1
10.1016j.annals.2004.06.002,781,4,capital,1
