doi,pdf_path,filename,extraction_date,source_title,original_length,processed_length
10.1007s11133-006-9032-y,bourdieu_sociology_corpus\10.1007s11133-006-9032-y.pdf,10.1007s11133-006-9032-y.pdf,2025-03-12 18:15:17,,2285,1423
10.1007s11133-006-9032-y,bourdieu_sociology_corpus\10.1007s11133-006-9032-y.pdf,10.1007s11133-006-9032-y.pdf,2025-03-12 18:15:17,,1469,849
10.1007s11133-006-9032-y,bourdieu_sociology_corpus\10.1007s11133-006-9032-y.pdf,10.1007s11133-006-9032-y.pdf,2025-03-12 18:15:17,,302,177
10.1007s11133-006-9032-y,bourdieu_sociology_corpus\10.1007s11133-006-9032-y.pdf,10.1007s11133-006-9032-y.pdf,2025-03-12 18:15:17,,245,151
10.1007s11133-006-9051-8,bourdieu_sociology_corpus\10.1007s11133-006-9051-8.pdf,10.1007s11133-006-9051-8.pdf,2025-03-12 18:15:17,,1422,991
10.1007s11133-006-9053-6,bourdieu_sociology_corpus\10.1007s11133-006-9053-6.pdf,10.1007s11133-006-9053-6.pdf,2025-03-12 18:15:16,,2224,1475
10.1007s11133-007-9059-8,bourdieu_sociology_corpus\10.1007s11133-007-9059-8.pdf,10.1007s11133-007-9059-8.pdf,2025-03-12 18:15:18,,1240,772
10.1007s11133-007-9059-8,bourdieu_sociology_corpus\10.1007s11133-007-9059-8.pdf,10.1007s11133-007-9059-8.pdf,2025-03-12 18:15:18,,933,637
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,967,653
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1161,804
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1058,761
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,904,608
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1203,800
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1442,1025
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1207,864
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,720,492
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,939,680
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,850,593
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,642,411
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1048,634
10.1007s11133-007-9060-2,bourdieu_sociology_corpus\10.1007s11133-007-9060-2.pdf,10.1007s11133-007-9060-2.pdf,2025-03-12 18:15:17,,1320,844
10.1007s11133-007-9068-7,bourdieu_sociology_corpus\10.1007s11133-007-9068-7.pdf,10.1007s11133-007-9068-7.pdf,2025-03-12 18:15:18,,962,631
10.1007s11133-007-9068-7,bourdieu_sociology_corpus\10.1007s11133-007-9068-7.pdf,10.1007s11133-007-9068-7.pdf,2025-03-12 18:15:18,,1240,811
10.1007s11133-007-9069-6,bourdieu_sociology_corpus\10.1007s11133-007-9069-6.pdf,10.1007s11133-007-9069-6.pdf,2025-03-12 18:15:20,,794,574
10.1007s11133-007-9080-y,bourdieu_sociology_corpus\10.1007s11133-007-9080-y.pdf,10.1007s11133-007-9080-y.pdf,2025-03-12 18:15:16,,870,648
10.1007s11133-007-9090-9,bourdieu_sociology_corpus\10.1007s11133-007-9090-9.pdf,10.1007s11133-007-9090-9.pdf,2025-03-12 18:15:17,,1752,1141
10.1007s11133-008-9120-2,bourdieu_sociology_corpus\10.1007s11133-008-9120-2.pdf,10.1007s11133-008-9120-2.pdf,2025-03-12 18:15:17,,1378,1000
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,2458,1602
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,1234,872
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,1522,1075
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,1322,909
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,1315,890
10.1007s11133-008-9121-1,bourdieu_sociology_corpus\10.1007s11133-008-9121-1.pdf,10.1007s11133-008-9121-1.pdf,2025-03-12 18:15:16,,1279,871
10.1007s11133-009-9123-7,bourdieu_sociology_corpus\10.1007s11133-009-9123-7.pdf,10.1007s11133-009-9123-7.pdf,2025-03-12 18:15:17,,1458,884
10.1007s11133-009-9123-7,bourdieu_sociology_corpus\10.1007s11133-009-9123-7.pdf,10.1007s11133-009-9123-7.pdf,2025-03-12 18:15:17,,1508,1032
10.1007s11133-009-9124-6,bourdieu_sociology_corpus\10.1007s11133-009-9124-6.pdf,10.1007s11133-009-9124-6.pdf,2025-03-12 18:15:17,,1321,951
10.1007s11133-009-9125-5,bourdieu_sociology_corpus\10.1007s11133-009-9125-5.pdf,10.1007s11133-009-9125-5.pdf,2025-03-12 18:15:17,,831,606
10.1007s11133-009-9125-5,bourdieu_sociology_corpus\10.1007s11133-009-9125-5.pdf,10.1007s11133-009-9125-5.pdf,2025-03-12 18:15:17,,2067,1453
10.1007s11133-009-9125-5,bourdieu_sociology_corpus\10.1007s11133-009-9125-5.pdf,10.1007s11133-009-9125-5.pdf,2025-03-12 18:15:17,,2347,1596
10.1007s11133-009-9125-5,bourdieu_sociology_corpus\10.1007s11133-009-9125-5.pdf,10.1007s11133-009-9125-5.pdf,2025-03-12 18:15:17,,1340,903
10.1007s11133-009-9125-5,bourdieu_sociology_corpus\10.1007s11133-009-9125-5.pdf,10.1007s11133-009-9125-5.pdf,2025-03-12 18:15:17,,1660,1132
10.1007s11133-009-9141-5,bourdieu_sociology_corpus\10.1007s11133-009-9141-5.pdf,10.1007s11133-009-9141-5.pdf,2025-03-12 18:15:17,,786,511
10.1007s11133-009-9141-5,bourdieu_sociology_corpus\10.1007s11133-009-9141-5.pdf,10.1007s11133-009-9141-5.pdf,2025-03-12 18:15:17,,820,617
10.1007s11133-009-9141-5,bourdieu_sociology_corpus\10.1007s11133-009-9141-5.pdf,10.1007s11133-009-9141-5.pdf,2025-03-12 18:15:17,,721,547
10.1007s11133-010-9152-2,bourdieu_sociology_corpus\10.1007s11133-010-9152-2.pdf,10.1007s11133-010-9152-2.pdf,2025-03-12 18:15:18,,1445,1049
10.1007s11133-010-9152-2,bourdieu_sociology_corpus\10.1007s11133-010-9152-2.pdf,10.1007s11133-010-9152-2.pdf,2025-03-12 18:15:18,,1787,1249
10.1007s11133-010-9152-2,bourdieu_sociology_corpus\10.1007s11133-010-9152-2.pdf,10.1007s11133-010-9152-2.pdf,2025-03-12 18:15:18,,1002,701
10.1007s11133-010-9152-2,bourdieu_sociology_corpus\10.1007s11133-010-9152-2.pdf,10.1007s11133-010-9152-2.pdf,2025-03-12 18:15:18,,1457,1063
10.1007s11133-010-9152-2,bourdieu_sociology_corpus\10.1007s11133-010-9152-2.pdf,10.1007s11133-010-9152-2.pdf,2025-03-12 18:15:18,,1876,1345
10.1007s11133-010-9153-1,bourdieu_sociology_corpus\10.1007s11133-010-9153-1.pdf,10.1007s11133-010-9153-1.pdf,2025-03-12 18:15:17,,950,655
10.1007s11133-010-9155-z,bourdieu_sociology_corpus\10.1007s11133-010-9155-z.pdf,10.1007s11133-010-9155-z.pdf,2025-03-12 18:15:19,,1407,927
10.1007s11133-010-9155-z,bourdieu_sociology_corpus\10.1007s11133-010-9155-z.pdf,10.1007s11133-010-9155-z.pdf,2025-03-12 18:15:19,,1196,746
10.1007s11133-010-9157-x,bourdieu_sociology_corpus\10.1007s11133-010-9157-x.pdf,10.1007s11133-010-9157-x.pdf,2025-03-12 18:15:18,,1732,1157
10.1007s11133-010-9160-2,bourdieu_sociology_corpus\10.1007s11133-010-9160-2.pdf,10.1007s11133-010-9160-2.pdf,2025-03-12 18:15:18,,638,445
10.1007s11133-010-9163-z,bourdieu_sociology_corpus\10.1007s11133-010-9163-z.pdf,10.1007s11133-010-9163-z.pdf,2025-03-12 18:15:18,,1147,769
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1633,1146
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1641,1121
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1754,1135
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1122,651
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1078,695
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,873,602
10.1007s11133-010-9164-y,bourdieu_sociology_corpus\10.1007s11133-010-9164-y.pdf,10.1007s11133-010-9164-y.pdf,2025-03-12 18:15:18,,1082,674
10.1007s11133-010-9169-6,bourdieu_sociology_corpus\10.1007s11133-010-9169-6.pdf,10.1007s11133-010-9169-6.pdf,2025-03-12 18:15:20,,707,471
10.1007s11133-010-9171-z,bourdieu_sociology_corpus\10.1007s11133-010-9171-z.pdf,10.1007s11133-010-9171-z.pdf,2025-03-12 18:15:19,,1087,670
10.1007s11133-010-9175-8,bourdieu_sociology_corpus\10.1007s11133-010-9175-8.pdf,10.1007s11133-010-9175-8.pdf,2025-03-12 18:15:19,,692,467
10.1007s11133-010-9175-8,bourdieu_sociology_corpus\10.1007s11133-010-9175-8.pdf,10.1007s11133-010-9175-8.pdf,2025-03-12 18:15:19,,1172,762
10.1007s11133-010-9175-8,bourdieu_sociology_corpus\10.1007s11133-010-9175-8.pdf,10.1007s11133-010-9175-8.pdf,2025-03-12 18:15:19,,878,588
10.1007s11133-010-9176-7,bourdieu_sociology_corpus\10.1007s11133-010-9176-7.pdf,10.1007s11133-010-9176-7.pdf,2025-03-12 18:15:18,,1094,771
10.1007s11133-010-9178-5,bourdieu_sociology_corpus\10.1007s11133-010-9178-5.pdf,10.1007s11133-010-9178-5.pdf,2025-03-12 18:15:19,,1203,846
10.1007s11133-010-9178-5,bourdieu_sociology_corpus\10.1007s11133-010-9178-5.pdf,10.1007s11133-010-9178-5.pdf,2025-03-12 18:15:19,,1199,837
10.1007s11133-010-9178-5,bourdieu_sociology_corpus\10.1007s11133-010-9178-5.pdf,10.1007s11133-010-9178-5.pdf,2025-03-12 18:15:19,,1472,994
10.1007s11133-010-9178-5,bourdieu_sociology_corpus\10.1007s11133-010-9178-5.pdf,10.1007s11133-010-9178-5.pdf,2025-03-12 18:15:19,,909,618
10.1007s11133-010-9183-8,bourdieu_sociology_corpus\10.1007s11133-010-9183-8.pdf,10.1007s11133-010-9183-8.pdf,2025-03-12 18:15:25,,877,605
10.1007s11133-010-9184-7,bourdieu_sociology_corpus\10.1007s11133-010-9184-7.pdf,10.1007s11133-010-9184-7.pdf,2025-03-12 18:15:20,,1436,983
10.1007s11133-010-9185-6,bourdieu_sociology_corpus\10.1007s11133-010-9185-6.pdf,10.1007s11133-010-9185-6.pdf,2025-03-12 18:15:18,,714,452
10.1007s11133-010-9187-4,bourdieu_sociology_corpus\10.1007s11133-010-9187-4.pdf,10.1007s11133-010-9187-4.pdf,2025-03-12 18:15:19,,822,478
10.1007s11133-010-9187-4,bourdieu_sociology_corpus\10.1007s11133-010-9187-4.pdf,10.1007s11133-010-9187-4.pdf,2025-03-12 18:15:19,,1869,1338
10.1007s11133-010-9187-4,bourdieu_sociology_corpus\10.1007s11133-010-9187-4.pdf,10.1007s11133-010-9187-4.pdf,2025-03-12 18:15:19,,2052,1458
10.1007s11133-010-9187-4,bourdieu_sociology_corpus\10.1007s11133-010-9187-4.pdf,10.1007s11133-010-9187-4.pdf,2025-03-12 18:15:19,,1713,1128
10.1007s11133-011-9193-1,bourdieu_sociology_corpus\10.1007s11133-011-9193-1.pdf,10.1007s11133-011-9193-1.pdf,2025-03-12 18:15:19,,881,555
10.1007s11133-011-9193-1,bourdieu_sociology_corpus\10.1007s11133-011-9193-1.pdf,10.1007s11133-011-9193-1.pdf,2025-03-12 18:15:19,,731,500
10.1007s11133-011-9193-1,bourdieu_sociology_corpus\10.1007s11133-011-9193-1.pdf,10.1007s11133-011-9193-1.pdf,2025-03-12 18:15:19,,810,545
10.1007s11133-011-9193-1,bourdieu_sociology_corpus\10.1007s11133-011-9193-1.pdf,10.1007s11133-011-9193-1.pdf,2025-03-12 18:15:19,,677,465
10.1007s11133-011-9193-1,bourdieu_sociology_corpus\10.1007s11133-011-9193-1.pdf,10.1007s11133-011-9193-1.pdf,2025-03-12 18:15:19,,594,402
10.1007s11133-011-9211-3,bourdieu_sociology_corpus\10.1007s11133-011-9211-3.pdf,10.1007s11133-011-9211-3.pdf,2025-03-12 18:15:19,,954,660
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1211,897
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,955,673
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1509,1083
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1873,1343
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1908,1455
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1871,1388
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1677,1153
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1229,891
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1282,941
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,938,701
10.1007s11133-011-9215-z,bourdieu_sociology_corpus\10.1007s11133-011-9215-z.pdf,10.1007s11133-011-9215-z.pdf,2025-03-12 18:15:19,,1253,890
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1548,1005
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1428,922
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1857,1287
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,971,585
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1295,767
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1504,1005
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1217,777
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1089,754
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1196,838
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1925,1274
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1341,864
10.1007s11133-012-9240-6,bourdieu_sociology_corpus\10.1007s11133-012-9240-6.pdf,10.1007s11133-012-9240-6.pdf,2025-03-12 18:15:20,,1727,1112
10.1007s11133-012-9244-2,bourdieu_sociology_corpus\10.1007s11133-012-9244-2.pdf,10.1007s11133-012-9244-2.pdf,2025-03-12 18:15:23,,674,452
10.1007s11133-013-9248-6,bourdieu_sociology_corpus\10.1007s11133-013-9248-6.pdf,10.1007s11133-013-9248-6.pdf,2025-03-12 18:15:19,,1073,722
10.1007s11133-013-9251-y,bourdieu_sociology_corpus\10.1007s11133-013-9251-y.pdf,10.1007s11133-013-9251-y.pdf,2025-03-12 18:15:19,,1123,850
10.1007s11133-013-9251-y,bourdieu_sociology_corpus\10.1007s11133-013-9251-y.pdf,10.1007s11133-013-9251-y.pdf,2025-03-12 18:15:19,,1154,845
10.1007s11133-013-9253-9,bourdieu_sociology_corpus\10.1007s11133-013-9253-9.pdf,10.1007s11133-013-9253-9.pdf,2025-03-12 18:15:21,,796,487
10.1007s11133-013-9253-9,bourdieu_sociology_corpus\10.1007s11133-013-9253-9.pdf,10.1007s11133-013-9253-9.pdf,2025-03-12 18:15:21,,296,165
10.1007s11133-013-9255-7,bourdieu_sociology_corpus\10.1007s11133-013-9255-7.pdf,10.1007s11133-013-9255-7.pdf,2025-03-12 18:15:22,,988,601
10.1007s11133-013-9262-8,bourdieu_sociology_corpus\10.1007s11133-013-9262-8.pdf,10.1007s11133-013-9262-8.pdf,2025-03-12 18:15:20,,1199,737
10.1007s11133-013-9264-6,bourdieu_sociology_corpus\10.1007s11133-013-9264-6.pdf,10.1007s11133-013-9264-6.pdf,2025-03-12 18:15:21,,1550,990
10.1007s11133-013-9269-1,bourdieu_sociology_corpus\10.1007s11133-013-9269-1.pdf,10.1007s11133-013-9269-1.pdf,2025-03-12 18:15:22,,2094,1486
10.1007s11133-014-9272-1,bourdieu_sociology_corpus\10.1007s11133-014-9272-1.pdf,10.1007s11133-014-9272-1.pdf,2025-03-12 18:15:24,,871,558
10.1007s11133-014-9272-1,bourdieu_sociology_corpus\10.1007s11133-014-9272-1.pdf,10.1007s11133-014-9272-1.pdf,2025-03-12 18:15:24,,840,538
10.1007s11133-014-9272-1,bourdieu_sociology_corpus\10.1007s11133-014-9272-1.pdf,10.1007s11133-014-9272-1.pdf,2025-03-12 18:15:24,,1546,1008
10.1007s11133-014-9273-0,bourdieu_sociology_corpus\10.1007s11133-014-9273-0.pdf,10.1007s11133-014-9273-0.pdf,2025-03-12 18:15:22,,1709,1086
10.1007s11133-014-9273-0,bourdieu_sociology_corpus\10.1007s11133-014-9273-0.pdf,10.1007s11133-014-9273-0.pdf,2025-03-12 18:15:22,,1507,981
10.1007s11133-014-9274-z,bourdieu_sociology_corpus\10.1007s11133-014-9274-z.pdf,10.1007s11133-014-9274-z.pdf,2025-03-12 18:15:21,,1515,950
10.1007s11133-014-9274-z,bourdieu_sociology_corpus\10.1007s11133-014-9274-z.pdf,10.1007s11133-014-9274-z.pdf,2025-03-12 18:15:21,,837,523
10.1007s11133-014-9274-z,bourdieu_sociology_corpus\10.1007s11133-014-9274-z.pdf,10.1007s11133-014-9274-z.pdf,2025-03-12 18:15:21,,1092,696
10.1007s11133-014-9275-y,bourdieu_sociology_corpus\10.1007s11133-014-9275-y.pdf,10.1007s11133-014-9275-y.pdf,2025-03-12 18:15:21,,1389,943
10.1007s11133-014-9275-y,bourdieu_sociology_corpus\10.1007s11133-014-9275-y.pdf,10.1007s11133-014-9275-y.pdf,2025-03-12 18:15:21,,893,563
10.1007s11133-014-9275-y,bourdieu_sociology_corpus\10.1007s11133-014-9275-y.pdf,10.1007s11133-014-9275-y.pdf,2025-03-12 18:15:21,,746,478
10.1007s11133-014-9277-9,bourdieu_sociology_corpus\10.1007s11133-014-9277-9.pdf,10.1007s11133-014-9277-9.pdf,2025-03-12 18:15:23,,764,564
10.1007s11133-014-9281-0,bourdieu_sociology_corpus\10.1007s11133-014-9281-0.pdf,10.1007s11133-014-9281-0.pdf,2025-03-12 18:15:25,,1696,1140
10.1007s11133-015-9301-8,bourdieu_sociology_corpus\10.1007s11133-015-9301-8.pdf,10.1007s11133-015-9301-8.pdf,2025-03-12 18:15:24,,1262,959
10.1007s11133-015-9305-4,bourdieu_sociology_corpus\10.1007s11133-015-9305-4.pdf,10.1007s11133-015-9305-4.pdf,2025-03-12 18:15:24,,1181,857
10.1007s11133-015-9305-4,bourdieu_sociology_corpus\10.1007s11133-015-9305-4.pdf,10.1007s11133-015-9305-4.pdf,2025-03-12 18:15:24,,1242,887
10.1007s11133-015-9305-4,bourdieu_sociology_corpus\10.1007s11133-015-9305-4.pdf,10.1007s11133-015-9305-4.pdf,2025-03-12 18:15:24,,1264,907
10.1007s11133-015-9305-4,bourdieu_sociology_corpus\10.1007s11133-015-9305-4.pdf,10.1007s11133-015-9305-4.pdf,2025-03-12 18:15:24,,1056,671
10.1007s11133-015-9306-3,bourdieu_sociology_corpus\10.1007s11133-015-9306-3.pdf,10.1007s11133-015-9306-3.pdf,2025-03-12 18:15:22,,992,653
10.1007s11133-015-9308-1,bourdieu_sociology_corpus\10.1007s11133-015-9308-1.pdf,10.1007s11133-015-9308-1.pdf,2025-03-12 18:15:23,,1163,863
10.1007s11133-015-9308-1,bourdieu_sociology_corpus\10.1007s11133-015-9308-1.pdf,10.1007s11133-015-9308-1.pdf,2025-03-12 18:15:23,,600,439
10.1007s11133-015-9319-y,bourdieu_sociology_corpus\10.1007s11133-015-9319-y.pdf,10.1007s11133-015-9319-y.pdf,2025-03-12 18:15:23,,1242,891
10.1007s11133-016-9325-8,bourdieu_sociology_corpus\10.1007s11133-016-9325-8.pdf,10.1007s11133-016-9325-8.pdf,2025-03-12 18:15:23,,1071,721
10.1007s11133-016-9328-5,bourdieu_sociology_corpus\10.1007s11133-016-9328-5.pdf,10.1007s11133-016-9328-5.pdf,2025-03-12 18:15:21,,564,393
10.1007s11133-016-9328-5,bourdieu_sociology_corpus\10.1007s11133-016-9328-5.pdf,10.1007s11133-016-9328-5.pdf,2025-03-12 18:15:21,,967,687
10.1007s11133-016-9335-6,bourdieu_sociology_corpus\10.1007s11133-016-9335-6.pdf,10.1007s11133-016-9335-6.pdf,2025-03-12 18:15:23,,1537,1032
10.1007s11133-016-9335-6,bourdieu_sociology_corpus\10.1007s11133-016-9335-6.pdf,10.1007s11133-016-9335-6.pdf,2025-03-12 18:15:23,,594,391
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,974,647
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1220,752
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1165,750
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1011,694
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1522,977
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1885,1187
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1258,754
10.1007s11133-017-9353-z,bourdieu_sociology_corpus\10.1007s11133-017-9353-z.pdf,10.1007s11133-017-9353-z.pdf,2025-03-12 18:15:24,,1421,933
10.1007s11133-017-9355-x,bourdieu_sociology_corpus\10.1007s11133-017-9355-x.pdf,10.1007s11133-017-9355-x.pdf,2025-03-12 18:15:24,,1223,825
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1042,797
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1018,765
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1440,1028
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1111,813
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,984,719
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1297,980
10.1007s11133-017-9360-0,bourdieu_sociology_corpus\10.1007s11133-017-9360-0.pdf,10.1007s11133-017-9360-0.pdf,2025-03-12 18:15:24,,1286,991
